testament,strongs,default_rendering,occurrences,lsg_contains_default,agreement
OT,H7085,tatouage,1,0,0.000
OT,H7089,destruction,1,0,0.000
OT,H7091,grand-duc,1,0,0.000
OT,H7111,écorce,1,0,0.000
OT,H7137,impureté nocturne,1,0,0.000
OT,H7150,prédication,1,0,0.000
OT,H7171,destruction,1,0,0.000
OT,H7177,Karta,1,0,0.000
OT,H7178,Kartan,1,0,0.000
OT,H7190,obstination,1,0,0.000
OT,H7199,archer,1,0,0.000
OT,H7203,vision,1,0,0.000
OT,H7207,vue,1,0,0.000
OT,H7208,Reuma,1,0,0.000
OT,H7212,vue,1,0,0.000
OT,H7220,Rôsch,1,0,0.000
OT,H7221,commencement,1,0,0.000
OT,H7266,fureur,1,0,0.000
OT,H7276,Régem,1,0,0.000
OT,H7277,assemblée,1,0,0.000
OT,H7295,orgueil,1,0,0.000
OT,H7296,force,1,0,0.000
OT,H731,bois de cèdre,1,0,0.000
OT,H7315,hauteur,1,0,0.000
OT,H7326,pauvreté,1,0,0.000
OT,H735,chemin,1,0,0.000
OT,H7355,pitié,1,0,0.000
OT,H7359,grâce,1,0,0.000
OT,H7374,frayeur,1,0,0.000
OT,H7377,pluie,1,0,0.000
OT,H7391,tendresse,1,0,0.000
OT,H7396,chars de guerre,1,0,0.000
OT,H7403,Rachal,1,0,0.000
OT,H7406,lieu raboteux,1,0,0.000
OT,H7407,orgueil,1,0,0.000
OT,H7419,hauteur,1,0,0.000
OT,H7424,dromadaire,1,0,0.000
OT,H7427,élévation,1,0,0.000
OT,H7435,Ramathite,1,0,0.000
OT,H7438,chant de délivrance,1,0,0.000
OT,H745,Arieh,1,0,0.000
OT,H7462,maison de rassemblement des bergers,1,0,0.000
OT,H747,Arisaï,1,0,0.000
OT,H7472,Reï,1,0,0.000
OT,H7478,tremblement,1,0,0.000
OT,H7483,tonnerre,1,0,0.000
OT,H7501,Rephael,1,0,0.000
OT,H7506,Rephach,1,0,0.000
OT,H7507,base,1,0,0.000
OT,H7510,faiblesse,1,0,0.000
OT,H7516,boue,1,0,0.000
OT,H7525,Ritsia,1,0,0.000
OT,H7529,charbon,1,0,0.000
OT,H7539,pourriture,1,0,0.000
OT,H754,prolongement,1,0,0.000
OT,H7544,vin aromatisé,1,0,0.000
OT,H7547,parfum,1,0,0.000
OT,H755,genou,1,0,0.000
OT,H7566,Résheph,1,0,0.000
OT,H7577,chaîne,1,0,0.000
OT,H7578,tremblement,1,0,0.000
OT,H7584,désolation,1,0,0.000
OT,H7587,Shaulites,1,0,0.000
OT,H7608,parenté,1,0,0.000
OT,H7609,Scheéra,1,0,0.000
OT,H7612,désolation,1,0,0.000
OT,H7616,débris,1,0,0.000
OT,H7627,Schébat,1,0,0.000
OT,H7632,étincelle,1,0,0.000
OT,H7634,Schachia,1,0,0.000
OT,H7636,réseau,1,0,0.000
OT,H7642,limace,1,0,0.000
OT,H7653,plénitude,1,0,0.000
OT,H766,frêne,1,0,0.000
OT,H7661,angoisse,1,0,0.000
OT,H7665,blessé,1,0,0.000
OT,H7669,Séber,1,0,0.000
OT,H7681,Shagué,1,0,0.000
OT,H7683,erreur,1,0,0.000
OT,H7691,erreur,1,0,0.000
OT,H7703,dévastateur,1,0,0.000
OT,H7729,retour,1,0,0.000
OT,H7730,rameau,1,0,0.000
OT,H7746,Shua,1,0,0.000
OT,H7750,détournement,1,0,0.000
OT,H7756,Suchathite,1,0,0.000
OT,H7762,ail,1,0,0.000
OT,H7765,Shunite,1,0,0.000
OT,H777,Arza,1,0,0.000
OT,H7772,Schoa,1,0,0.000
OT,H7781,Shuphamite,1,0,0.000
OT,H7795,rang principal,1,0,0.000
OT,H7798,Shavsha,1,0,0.000
OT,H7813,nage,1,0,0.000
OT,H7815,charbon,1,0,0.000
OT,H782,demande,1,0,0.000
OT,H7821,abattage,1,0,0.000
OT,H7827,Onyx,1,0,0.000
OT,H7846,révoltés,1,0,0.000
OT,H7850,fléau,1,0,0.000
OT,H7863,élévation,1,0,0.000
OT,H7864,Schéja,1,0,0.000
OT,H7866,Schihon,1,0,0.000
OT,H7870,captivité,1,0,0.000
OT,H7873,poursuite,1,0,0.000
OT,H7877,Shiza,1,0,0.000
OT,H7889,Schimeon,1,0,0.000
OT,H7900,tabernacle,1,0,0.000
OT,H7906,Sekou,1,0,0.000
OT,H791,Ashbea,1,0,0.000
OT,H7914,navire de plaisance,1,0,0.000
OT,H7919,psaume,1,0,0.000
OT,H7923,privations,1,0,0.000
OT,H7930,Sichemites,1,0,0.000
OT,H7942,Sicron,1,0,0.000
OT,H7959,prospérité,1,0,0.000
OT,H7963,tranquillité,1,0,0.000
OT,H7968,Schallun,1,0,0.000
OT,H797,langue d'Ashdod,1,0,0.000
OT,H7987,tranquillité,1,0,0.000
OT,H799,loi de feu,1,0,0.000
OT,H7995,chute,1,0,0.000
OT,H7996,Schalleketh,1,0,0.000
OT,H8003,cœur parfait,1,0,0.000
OT,H8009,Salma,1,0,0.000
OT,H8016,Shillemites,1,0,0.000
OT,H8023,Shilonite,1,0,0.000
OT,H8024,Shelanites,1,0,0.000
OT,H8028,Shélesh,1,0,0.000
OT,H8030,Shilsha,1,0,0.000
OT,H8049,Schamhuth,1,0,0.000
OT,H8062,Shemidaïtes,1,0,0.000
OT,H8063,manteau,1,0,0.000
OT,H807,Ashima,1,0,0.000
OT,H8073,Schamlai,1,0,0.000
OT,H8079,araignée,1,0,0.000
OT,H808,fondation,1,0,0.000
OT,H8094,Schema,1,0,0.000
OT,H81,poudre,1,0,0.000
OT,H8101,Shiméathites,1,0,0.000
OT,H8109,veille,1,0,0.000
OT,H8117,Shimronites,1,0,0.000
OT,H8125,Schamschraï,1,0,0.000
OT,H8126,Shumathites,1,0,0.000
OT,H8134,Schinab,1,0,0.000
OT,H8136,myriades,1,0,0.000
OT,H8137,Schenatsar,1,0,0.000
OT,H8156,fente,1,0,0.000
OT,H8160,heure,1,0,0.000
OT,H8161,piétinement,1,0,0.000
OT,H8164,pluie fine,1,0,0.000
OT,H8167,Seiratha,1,0,0.000
OT,H8171,Schalim,1,0,0.000
OT,H8190,Schaschgaz,1,0,0.000
OT,H820,lieu désolé,1,0,0.000
OT,H8204,Shiphtan,1,0,0.000
OT,H8208,Saphir,1,0,0.000
OT,H8212,membre honteux,1,0,0.000
OT,H8218,lieu bas,1,0,0.000
OT,H8220,paresse,1,0,0.000
OT,H8223,Shaphâm,1,0,0.000
OT,H8225,Shiphmite,1,0,0.000
OT,H8230,Shiphi,1,0,0.000
OT,H8233,beauté,1,0,0.000
OT,H8235,beauté,1,0,0.000
OT,H8238,petit matin,1,0,0.000
OT,H824,Eshean,1,0,0.000
OT,H8241,débordement,1,0,0.000
OT,H8258,creux,1,0,0.000
OT,H8260,fenêtre,1,0,0.000
OT,H8279,trait,1,0,0.000
OT,H828,Aspenaz,1,0,0.000
OT,H8284,vignes,1,0,0.000
OT,H8285,chainettes,1,0,0.000
OT,H8287,Sharuhen,1,0,0.000
OT,H8290,Scharonite,1,0,0.000
OT,H8298,Sharaï,1,0,0.000
OT,H8306,nombril,1,0,0.000
OT,H832,Askalonite,1,0,0.000
OT,H8325,Sharar,1,0,0.000
OT,H8326,nombril,1,0,0.000
OT,H8329,Schéresh,1,0,0.000
OT,H8331,chaîne,1,0,0.000
OT,H8343,Shashaï,1,0,0.000
OT,H8358,ivresse,1,0,0.000
OT,H8360,boisson,1,0,0.000
OT,H8364,Shuthalhites,1,0,0.000
OT,H8369,Schethar,1,0,0.000
OT,H837,bonheur,1,0,0.000
OT,H8375,désir ardent,1,0,0.000
OT,H8379,extrémité,1,0,0.000
OT,H8383,mensonge,1,0,0.000
OT,H839,Asshurites,1,0,0.000
OT,H8390,Tharaéa,1,0,0.000
OT,H8399,destruction,1,0,0.000
OT,H841,Asarela,1,0,0.000
OT,H8418,procession,1,0,0.000
OT,H843,Aschérien,1,0,0.000
OT,H8430,Toach,1,0,0.000
OT,H8437,moquerie,1,0,0.000
OT,H8448,rang,1,0,0.000
OT,H8452,manière,1,0,0.000
OT,H8459,Tohu,1,0,0.000
OT,H8461,Tachkemonien,1,0,0.000
OT,H8466,campement,1,0,0.000
OT,H8468,Tehinna,1,0,0.000
OT,H8470,Tahanites,1,0,0.000
OT,H8475,Tachréa,1,0,0.000
OT,H8477,Thachas,1,0,0.000
OT,H848,eschtaulites,1,0,0.000
OT,H8482,partie inférieure,1,0,0.000
OT,H8488,Thémni,1,0,0.000
OT,H8491,Tizite,1,0,0.000
OT,H8493,Tiria,1,0,0.000
OT,H8499,demeure,1,0,0.000
OT,H8501,tromperie,1,0,0.000
OT,H8502,perfection,1,0,0.000
OT,H8507,Thochen,1,0,0.000
OT,H8514,grande sécheresse,1,0,0.000
OT,H8520,Télach,1,0,0.000
OT,H8530,armurerie,1,0,0.000
OT,H8542,Tammuz,1,0,0.000
OT,H8554,Timnite,1,0,0.000
OT,H8557,fonte,1,0,0.000
OT,H8564,monceau,1,0,0.000
OT,H8565,dragon,1,0,0.000
OT,H8589,affliction,1,0,0.000
OT,H8600,dispersion,1,0,0.000
OT,H8601,morceau cuit,1,0,0.000
OT,H8606,terreur,1,0,0.000
OT,H8611,crachat,1,0,0.000
OT,H8613,Topheth,1,0,0.000
OT,H8617,force de se tenir,1,0,0.000
OT,H8618,adversaires,1,0,0.000
OT,H8628,garant,1,0,0.000
OT,H8629,sonnerie,1,0,0.000
OT,H8634,Tharala,1,0,0.000
OT,H8635,race,1,0,0.000
OT,H8642,offrande,1,0,0.000
OT,H8645,cyprès,1,0,0.000
OT,H8647,Tirhana,1,0,0.000
OT,H8654,Tirathite,1,0,0.000
OT,H8662,Tartak,1,0,0.000
OT,H867,Ethni,1,0,0.000
OT,H878,Bééra,1,0,0.000
OT,H89,Agée,1,0,0.000
OT,H890,mauvaise herbe,1,0,0.000
OT,H900,trahison,1,0,0.000
OT,H909,isolé,1,0,0.000
OT,H912,Bedeja,1,0,0.000
OT,H915,morceau,1,0,0.000
OT,H923,marbre rouge,1,0,0.000
OT,H927,trouble,1,0,0.000
OT,H93,noix,1,0,0.000
OT,H930,Béhémoth,1,0,0.000
OT,H933,taches blanchâtres,1,0,0.000
OT,H939,opprobre,1,0,0.000
OT,H95,pièce d'argent,1,0,0.000
OT,H950,désolation,1,0,0.000
OT,H951,gardeur de bœufs,1,0,0.000
OT,H965,éclair,1,0,0.000
OT,H969,tour,1,0,0.000
OT,H978,Bacharoumi,1,0,0.000
OT,H991,Béten,1,0,0.000
OT,H992,noix,1,0,0.000
OT,H993,Bétonim,1,0,0.000
OT,H996,entre,1,0,0.000
OT,H2708,statut,105,2,0.019
NT,G5401,peur,47,1,0.021
OT,H5518,chaudron,34,1,0.029
OT,H8077,désolation,57,2,0.035
OT,H7522,bienveillance,56,2,0.036
OT,H6413,reste de réchappés,28,1,0.036
NT,G5561,région,27,1,0.037
NT,G3507,nuage,26,1,0.038
OT,H1290,genou,26,1,0.038
OT,H3708,irritation,25,1,0.040
OT,H8444,extrémités,25,1,0.040
OT,H6490,précepte,24,1,0.042
OT,H5703,éternité,46,2,0.043
OT,H6913,tombeau,67,3,0.045
OT,H5475,conciliabule,21,1,0.048
OT,H758,Aram,133,7,0.053
NT,G1435,don,19,1,0.053
OT,H1576,rétribution,19,1,0.053
OT,H7723,vanité,54,3,0.056
OT,H8643,cri de guerre,36,2,0.056
OT,H7684,inadvertance,18,1,0.056
OT,H2789,tesson,17,1,0.059
OT,H5980,vis-à-vis,32,2,0.062
OT,H1926,beauté,30,2,0.067
OT,H5536,panier,15,1,0.067
OT,H7423,tromperie,15,1,0.067
OT,H7110,indignation,29,2,0.069
NT,G3419,tombeau,42,3,0.071
OT,H3004,terre sèche,14,1,0.071
OT,H3015,tristesse,14,1,0.071
OT,H4383,obstacle,14,1,0.071
OT,H5058,chant,14,1,0.071
OT,H4604,perfidie,27,2,0.074
OT,H5769,éternité,438,33,0.075
OT,H4758,apparence,104,8,0.077
OT,H4692,retranchement,26,2,0.077
OT,H5713,témoignage,26,2,0.077
OT,H8577,monstre marin,26,2,0.077
OT,H2940,jugement,13,1,0.077
OT,H6343,frayeur,49,4,0.082
OT,H2796,artisan,36,3,0.083
NT,G189,renommée,24,2,0.083
OT,H6412,fugitif,24,2,0.083
OT,H4740,coin,12,1,0.083
OT,H5439,alentour,337,29,0.086
NT,G3900,offense,23,2,0.087
OT,H2428,force,234,21,0.090
OT,H6203,nuque,33,3,0.091
OT,H2087,arrogance,11,1,0.091
OT,H3049,devin,11,1,0.091
OT,H4033,séjour,11,1,0.091
OT,H4889,destruction,11,1,0.091
OT,H8585,canal,11,1,0.091
OT,H5331,force,43,4,0.093
OT,H905,part,202,19,0.094
NT,G4127,plaie,21,2,0.095
OT,H1779,jugement,21,2,0.095
OT,H6541,ongle,21,2,0.095
OT,H7622,captivité,41,4,0.098
OT,H2617,grâce,251,25,0.100
OT,H7004,encens,60,6,0.100
NT,G156,cause,20,2,0.100
OT,H1237,plaine,20,2,0.100
OT,H4634,rang,20,2,0.100
OT,H5251,perche,20,2,0.100
OT,H1663,Gathien,10,1,0.100
OT,H4565,secret,10,1,0.100
OT,H7474,compagne,10,1,0.100
OT,H8300,survivant,29,3,0.103
OT,H2656,plaisir,38,4,0.105
OT,H5051,clarté,19,2,0.105
OT,H819,culpabilité,19,2,0.105
NT,G318,nécessité,18,2,0.111
OT,H1061,premiers fruits,18,2,0.111
OT,H7015,lamentation,18,2,0.111
OT,H8088,bruit,18,2,0.111
NT,G1064,ventre,9,1,0.111
NT,G4549,Saül,9,1,0.111
NT,G766,dérèglement,9,1,0.111
OT,H2966,bête déchirée,9,1,0.111
OT,H3948,enseignement,9,1,0.111
OT,H7902,couche,9,1,0.111
OT,H2256,lien,62,7,0.113
OT,H7379,procès,61,7,0.115
NT,G1033,nourriture,17,2,0.118
OT,H1002,palais,16,2,0.125
OT,H1942,méchanceté,16,2,0.125
OT,H2724,terre sèche,8,1,0.125
OT,H8666,retour,8,1,0.125
OT,H5521,cabane,31,4,0.129
OT,H4805,rébellion,23,3,0.130
OT,H2233,semence,229,30,0.131
OT,H8389,apparence,15,2,0.133
OT,H4186,habitation,44,6,0.136
OT,H7834,nuées,21,3,0.143
NT,G3558,sud,7,1,0.143
NT,G4392,prétexte,7,1,0.143
NT,G5028,tombeau,7,1,0.143
OT,H1882,décret,7,1,0.143
OT,H1959,cri de guerre,7,1,0.143
OT,H2348,rivage,7,1,0.143
OT,H2386,pourceau,7,1,0.143
OT,H2530,objet précieux,7,1,0.143
OT,H7267,agitation,7,1,0.143
OT,H3627,objet,325,47,0.145
OT,H5999,peine,55,8,0.145
OT,H5768,petit enfant,20,3,0.150
OT,H3689,confiance,13,2,0.154
OT,H5035,outre,38,6,0.158
OT,H650,torrent,19,3,0.158
OT,H7701,dévastation,25,4,0.160
OT,H6440,face,2127,342,0.161
NT,G3954,hardiesse,31,5,0.161
OT,H8438,ver,43,7,0.163
OT,H4791,hauteur,54,9,0.167
OT,H6040,affliction,36,6,0.167
OT,H4999,pâturage,12,2,0.167
OT,H7385,vanité,12,2,0.167
NT,G2368,encens,6,1,0.167
NT,G2956,Cyrénéen,6,1,0.167
NT,G3009,ministère,6,1,0.167
NT,G4081,argile,6,1,0.167
NT,G4693,grotte,6,1,0.167
NT,G922,poids,6,1,0.167
OT,H1844,connaissance,6,1,0.167
OT,H2189,terreur,6,1,0.167
OT,H2651,poignée,6,1,0.167
OT,H3420,jaunisse,6,1,0.167
OT,H4457,pincettes,6,1,0.167
OT,H4685,forts,6,1,0.167
OT,H4933,butin,6,1,0.167
OT,H6181,nudité,6,1,0.167
OT,H737,vivres,6,1,0.167
OT,H7888,Schilonite,6,1,0.167
OT,H8229,multitude,6,1,0.167
OT,H4941,jugement,424,71,0.167
OT,H4853,fardeau,65,11,0.169
OT,H2706,statut,128,22,0.172
OT,H268,arrière,40,7,0.175
OT,H1847,connaissance,91,16,0.176
OT,H4801,lointain,17,3,0.176
OT,H5275,chaussure,22,4,0.182
NT,G2745,sujet de gloire,11,2,0.182
NT,G2821,appel,11,2,0.182
NT,G4229,affaire,11,2,0.182
NT,G2094,année,49,9,0.184
OT,H5676,au-delà,92,17,0.185
OT,H3791,écrit,16,3,0.188
OT,H2270,compagnon,15,3,0.200
NT,G4106,erreur,10,2,0.200
OT,H4585,repaire,10,2,0.200
OT,H7054,blé sur pied,10,2,0.200
OT,H7158,Kirjath-Sanna,10,2,0.200
OT,H8205,hauteur,10,2,0.200
OT,H961,butin,10,2,0.200
NT,G1491,aspect,5,1,0.200
NT,G2583,règle,5,1,0.200
NT,G2999,service,5,1,0.200
NT,G3025,pressoir,5,1,0.200
NT,G3595,guide,5,1,0.200
NT,G3875,avocat,5,1,0.200
NT,G3942,proverbe,5,1,0.200
OT,H2156,sarment,5,1,0.200
OT,H2197,fureur,5,1,0.200
OT,H2380,pacte,5,1,0.200
OT,H2948,empan,5,1,0.200
OT,H3384,archer,5,1,0.200
OT,H3505,Jéthrien,5,1,0.200
OT,H4301,trésor caché,5,1,0.200
OT,H4474,domination,5,1,0.200
OT,H4705,petit nombre,5,1,0.200
OT,H4768,plus grande partie,5,1,0.200
OT,H4971,mesure,5,1,0.200
OT,H5730,désir,5,1,0.200
OT,H5767,injuste,5,1,0.200
OT,H6094,chagrin,5,1,0.200
OT,H7397,Réca,5,1,0.200
OT,H8029,troisième génération,5,1,0.200
OT,H855,soc,5,1,0.200
OT,H8602,enduit,5,1,0.200
OT,H886,Beérothien,5,1,0.200
NT,G4690,semence,44,9,0.205
OT,H3606,tout,39,8,0.205
OT,H4912,proverbe,39,8,0.205
OT,H7070,roseau,62,13,0.210
OT,H4209,dessein,19,4,0.211
NT,G1261,raisonnement,14,3,0.214
OT,H6118,parce que,14,3,0.214
OT,H6900,sépulture,14,3,0.214
OT,H7225,commencement,51,11,0.216
OT,H1167,maître,83,18,0.217
OT,H7941,boisson forte,23,5,0.217
NT,G2107,bon plaisir,9,2,0.222
NT,G5303,manque,9,2,0.222
OT,H2731,frayeur,9,2,0.222
OT,H3800,or fin,9,2,0.222
OT,H4079,dispute,9,2,0.222
OT,H4635,pile,9,2,0.222
OT,H7230,multitude,149,34,0.228
OT,H8435,générations,39,9,0.231
NT,G2819,lot,13,3,0.231
OT,H4270,manque,13,3,0.231
OT,H615,prisonnier,13,3,0.231
NT,G1322,enseignement,30,7,0.233
OT,H3366,honneur,17,4,0.235
NT,G1939,désir,38,9,0.237
OT,H5057,prince,44,11,0.250
OT,H5643,secret,36,9,0.250
OT,H6486,châtiment,32,8,0.250
OT,H8181,cheveux,28,7,0.250
OT,H4120,hâte,20,5,0.250
OT,H4864,présent,16,4,0.250
OT,H6190,prépuce,16,4,0.250
OT,H7195,conjuration,16,4,0.250
OT,H7922,intelligence,16,4,0.250
OT,H8008,manteau,16,4,0.250
NT,G1012,conseil,12,3,0.250
NT,G1119,genou,12,3,0.250
NT,G3617,maître de maison,12,3,0.250
OT,H2771,Haran,12,3,0.250
OT,H7553,broderie,12,3,0.250
NT,G1753,efficacité,8,2,0.250
OT,H1348,majesté,8,2,0.250
OT,H1627,cou,8,2,0.250
OT,H3148,avantage,8,2,0.250
OT,H4225,jointure,8,2,0.250
OT,H6482,plaie,8,2,0.250
OT,H7117,extrémité,8,2,0.250
OT,H7962,prospérité,8,2,0.250
OT,H8489,Thémanite,8,2,0.250
NT,G1349,châtiment,4,1,0.250
NT,G1917,complot,4,1,0.250
NT,G1984,visitation,4,1,0.250
NT,G202,auditeur,4,1,0.250
NT,G2322,guérison,4,1,0.250
NT,G2981,parole,4,1,0.250
NT,G3317,minuit,4,1,0.250
NT,G3639,destruction,4,1,0.250
NT,G4009,fin,4,1,0.250
NT,G4676,mouchoir,4,1,0.250
NT,G485,opposition,4,1,0.250
NT,G5009,chambre secrète,4,1,0.250
NT,G5079,artisan,4,1,0.250
NT,G909,lavage,4,1,0.250
OT,H1172,maîtresse,4,1,0.250
OT,H1747,silence,4,1,0.250
OT,H1824,silence,4,1,0.250
OT,H2172,chant,4,1,0.250
OT,H219,lumière,4,1,0.250
OT,H2393,force,4,1,0.250
OT,H2479,angoisse,4,1,0.250
OT,H289,Achiman,4,1,0.250
OT,H4132,perche,4,1,0.250
OT,H4374,vêtement,4,1,0.250
OT,H4574,délices,4,1,0.250
OT,H4770,étable,4,1,0.250
OT,H5194,plant,4,1,0.250
OT,H5299,contrée,4,1,0.250
OT,H5306,émeraude,4,1,0.250
OT,H5520,tabernacle,4,1,0.250
OT,H6304,rédemption,4,1,0.250
OT,H6320,antimoine,4,1,0.250
OT,H6521,village,4,1,0.250
OT,H6892,vomi,4,1,0.250
OT,H7210,vue,4,1,0.250
OT,H7298,abreuvoir,4,1,0.250
OT,H7675,siège,4,1,0.250
OT,H8178,tempête,4,1,0.250
OT,H8278,service,4,1,0.250
OT,H8447,rangée,4,1,0.250
OT,H1366,frontière,241,61,0.253
OT,H7453,ami,189,48,0.254
OT,H4820,fraude,39,10,0.256
OT,H7218,chef,600,155,0.258
NT,G4632,objet,23,6,0.261
OT,H1280,verrou,42,11,0.262
OT,H3409,côté,34,9,0.265
OT,H6944,saint,467,124,0.266
OT,H3568,Cusch,30,8,0.267
OT,H8573,offrande,30,8,0.267
OT,H1606,réprimande,15,4,0.267
OT,H6233,oppression,15,4,0.267
OT,H7814,rire,15,4,0.267
OT,H1952,richesse,26,7,0.269
OT,H585,gémissement,11,3,0.273
OT,H2532,délices,18,5,0.278
OT,H319,fin,61,17,0.279
OT,H5145,diadème,25,7,0.280
OT,H2898,bonté,32,9,0.281
OT,H8047,désolation,39,11,0.282
OT,H4256,classe,42,12,0.286
NT,G1319,enseignement,21,6,0.286
NT,G4633,tente,21,6,0.286
NT,G2207,zélote,7,2,0.286
NT,G4747,élément,7,2,0.286
NT,G539,tromperie,7,2,0.286
OT,H1482,lionceau,7,2,0.286
OT,H1731,chaudron,7,2,0.286
OT,H2267,enchantement,7,2,0.286
OT,H2339,corde,7,2,0.286
OT,H2918,demeure,7,2,0.286
OT,H3204,Jéconias,7,2,0.286
OT,H4302,plantation,7,2,0.286
OT,H504,bœufs,7,2,0.286
OT,H5092,lamentation,7,2,0.286
OT,H5801,marchandise,7,2,0.286
OT,H6089,travail,7,2,0.286
OT,H7565,flamme,7,2,0.286
OT,H8314,séraphin,7,2,0.286
OT,H272,possession,66,19,0.288
OT,H3629,reins,31,9,0.290
NT,G3563,esprit,24,7,0.292
OT,H1097,sans,24,7,0.292
OT,H6754,images,17,5,0.294
NT,G4383,visage,78,23,0.295
OT,H3639,honte,30,9,0.300
OT,H3978,nourriture,30,9,0.300
NT,G203,incirconcision,20,6,0.300
NT,G3925,camp,10,3,0.300
OT,H4465,vente,10,3,0.300
OT,H4916,entreprise,10,3,0.300
OT,H5895,ânon,10,3,0.300
OT,H7081,divination,10,3,0.300
OT,H8419,perversité,10,3,0.300
NT,G3313,partie,43,13,0.302
OT,H657,extrémités,43,13,0.302
OT,H1215,gain,23,7,0.304
OT,H734,chemin,59,18,0.305
OT,H571,vérité,127,39,0.307
OT,H4005,élite,13,4,0.308
OT,H7722,ruine,13,4,0.308
OT,H929,bétail,190,59,0.311
OT,H5561,aromate,16,5,0.312
NT,G1162,supplication,19,6,0.316
OT,H3247,fondement,19,6,0.316
OT,H3974,luminaire,19,6,0.316
OT,H2740,fureur,41,13,0.317
OT,H7667,ruine,44,14,0.318
OT,H1823,forme,25,8,0.320
OT,H957,butin,25,8,0.320
OT,H1870,chemin,712,229,0.322
OT,H1369,puissance,62,20,0.323
OT,H4581,forteresse,37,12,0.324
OT,H6828,nord,153,50,0.327
NT,G1085,race,21,7,0.333
OT,H4039,rouleau,21,7,0.333
OT,H4526,rebord,18,6,0.333
OT,H6612,simple,18,6,0.333
NT,G3027,voleur,15,5,0.333
OT,H1546,captivité,15,5,0.333
OT,H4242,prix,15,5,0.333
OT,H4736,acquisition,15,5,0.333
OT,H6205,ténèbres,15,5,0.333
OT,H6776,paire,15,5,0.333
NT,G4464,bâton,12,4,0.333
OT,H4172,terreur,12,4,0.333
OT,H6735,douleur,12,4,0.333
OT,H8454,sagesse,12,4,0.333
NT,G1137,coin,9,3,0.333
NT,G1557,vengeance,9,3,0.333
NT,G4714,sédition,9,3,0.333
OT,H1681,mauvais propos,9,3,0.333
OT,H6076,hémorroïdes,9,3,0.333
NT,G2039,gain,6,2,0.333
NT,G2906,cri,6,2,0.333
NT,G3671,confession,6,2,0.333
NT,G3688,âne,6,2,0.333
NT,G4234,œuvre,6,2,0.333
NT,G5311,hauteur,6,2,0.333
OT,H2158,cantique,6,2,0.333
OT,H4906,image,6,2,0.333
OT,H4991,don,6,2,0.333
OT,H5067,monceau,6,2,0.333
OT,H5543,Sallaï,6,2,0.333
OT,H5585,fente,6,2,0.333
OT,H7312,hauteur,6,2,0.333
OT,H7400,calomniateur,6,2,0.333
OT,H8545,échange,6,2,0.333
OT,H907,mensonge,6,2,0.333
NT,G1003,Booz,3,1,0.333
NT,G1078,génération,3,1,0.333
NT,G1253,discernement,3,1,0.333
NT,G1293,différence,3,1,0.333
NT,G1505,sincérité,3,1,0.333
NT,G2171,prière,3,1,0.333
NT,G2285,étonnement,3,1,0.333
NT,G2447,rouille,3,1,0.333
NT,G2519,maître,3,1,0.333
NT,G2922,tribunal,3,1,0.333
NT,G3085,rédemption,3,1,0.333
NT,G3149,sein,3,1,0.333
NT,G3405,rétribution,3,1,0.333
NT,G3492,marin,3,1,0.333
NT,G3547,docteur de la loi,3,1,0.333
NT,G3799,apparence,3,1,0.333
NT,G4177,citoyen,3,1,0.333
NT,G4587,dignité,3,1,0.333
NT,G4663,ver,3,1,0.333
NT,G4772,parenté,3,1,0.333
NT,G5078,art,3,1,0.333
NT,G5201,cruche,3,1,0.333
NT,G712,dîner,3,1,0.333
NT,G803,certitude,3,1,0.333
NT,G92,iniquité,3,1,0.333
OT,H101,coupe,3,1,0.333
OT,H1304,escarboucle,3,1,0.333
OT,H1421,opprobre,3,1,0.333
OT,H2032,conception,3,1,0.333
OT,H2640,manque,3,1,0.333
OT,H2649,hâte,3,1,0.333
OT,H2687,gravier,3,1,0.333
OT,H2695,Hetsro,3,1,0.333
OT,H2758,labourage,3,1,0.333
OT,H2878,boucherie,3,1,0.333
OT,H3277,chèvre sauvage,3,1,0.333
OT,H3619,cage,3,1,0.333
OT,H369,néant,3,1,0.333
OT,H3718,double,3,1,0.333
OT,H3788,succès,3,1,0.333
OT,H3944,moquerie,3,1,0.333
OT,H4007,attente,3,1,0.333
OT,H4105,Mehétabeel,3,1,0.333
OT,H4149,Moséra,3,1,0.333
OT,H4164,détresse,3,1,0.333
OT,H4180,possession,3,1,0.333
OT,H4377,marchandise,3,1,0.333
OT,H4817,char,3,1,0.333
OT,H4842,composition,3,1,0.333
OT,H4844,amertume,3,1,0.333
OT,H5096,Nahalol,3,1,0.333
OT,H5150,consolation,3,1,0.333
OT,H5189,rameau,3,1,0.333
OT,H5587,pensées,3,1,0.333
OT,H5706,proie,3,1,0.333
OT,H5752,Oded,3,1,0.333
OT,H5933,Alva,3,1,0.333
OT,H6093,souffrance,3,1,0.333
OT,H6107,Étsem,3,1,0.333
OT,H6108,puissance,3,1,0.333
OT,H624,seuil,3,1,0.333
OT,H6365,ruine,3,1,0.333
OT,H6519,ville sans murailles,3,1,0.333
OT,H6579,noble,3,1,0.333
OT,H7314,hauteur,3,1,0.333
OT,H7395,cavalier,3,1,0.333
OT,H7459,famine,3,1,0.333
OT,H7536,crachat,3,1,0.333
OT,H7589,mépris,3,1,0.333
OT,H7771,cri,3,1,0.333
OT,H7862,présent,3,1,0.333
OT,H7966,rétribution,3,1,0.333
OT,H8168,creux de la main,3,1,0.333
